________________________________________________________________________________________________________________________ Exportar ==>;;;;;;;;;
;;;;;;;;;
Año;Cod. Ubigeo;Departamento;Provincia;Distrito;Cod CIIU (Rev 3);Sector;Sub Sector;Actividad Económica;Cant. Contrib
2025;150106;LIMA;LIMA;CARABAYLLO;9232;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE MUSEOS Y PRESERVACION DE LUGARES Y EDIFICIOS HISTORICOS;4
2025;150106;LIMA;LIMA;CARABAYLLO;9233;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE JARDINES BOTANICOS Y ZOOLOGICOS, Y DE PARQUES NACIONALES;49
2025;150106;LIMA;LIMA;CARABAYLLO;9241;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DEPORTIVAS;198
2025;150106;LIMA;LIMA;CARABAYLLO;9249;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE ESPARCIMIENTO;88
2025;150106;LIMA;LIMA;CARABAYLLO;9301;E.- OTROS SERVICIOS;OTROS;LAVADO Y LIMPIEZA DE PRENDAS DE TELA Y DE PIEL, INCLUSO LA LIMPIEZA EN SECO;183
2025;150106;LIMA;LIMA;CARABAYLLO;9302;E.- OTROS SERVICIOS;OTROS;PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA;808
2025;150106;LIMA;LIMA;CARABAYLLO;9303;E.- OTROS SERVICIOS;OTROS;POMPAS FUNEBRES Y ACTIVIDADES CONEXAS;51
2025;150106;LIMA;LIMA;CARABAYLLO;9309;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE SERVICIOS N.C.P.;56485
2025;150106;LIMA;LIMA;CARABAYLLO;9500;E.- OTROS SERVICIOS;OTROS;HOGARES PRIVADOS CON SERVICIO DOMESTICO;257
2025;150106;LIMA;LIMA;CARABAYLLO;9900;E.- OTROS SERVICIOS;OTROS;ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES;3
2025;150106;LIMA;LIMA;CARABAYLLO;9999;E.- OTROS SERVICIOS;OTROS;OTROS;47
2025;150107;LIMA;LIMA;CHACLACAYO;0111;A.- AGROPECUARIO;AGRICOLA;CULTIVOS DE CEREALES Y OTROS CULTIVOS N.C.P.;3
2025;150107;LIMA;LIMA;CHACLACAYO;0112;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE HORTALIZAS Y LEGUMBRES, ESPECIALIDADES HORTICOLAS Y PRODUCTOS DE VIVERO;5
2025;150107;LIMA;LIMA;CHACLACAYO;0113;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS SE UTILIZAN PARA PREPARAR BEBIDAS Y ESPECIAS;4
2025;150107;LIMA;LIMA;CHACLACAYO;0121;A.- AGROPECUARIO;PECUARIO;"CRIA DE GANADO VACUNO Y DE OVEJAS, CABRAS, CABALLOS, ASNOS, MULAS Y BURDEGANOS; CRIA DE GANADO LECHERO";1
2025;150107;LIMA;LIMA;CHACLACAYO;0122;A.- AGROPECUARIO;PECUARIO;"CRIA DE OTROS ANIMALES; ELABORACION DE PRODUCTOS ANIMALES N.C.P.";4
2025;150107;LIMA;LIMA;CHACLACAYO;0140;A.- AGROPECUARIO;AGRICOLA;ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS;29
2025;150107;LIMA;LIMA;CHACLACAYO;0200;A.- AGROPECUARIO;SILVICULTURA;SILVICULTURA, EXTRACCION DE MADERA Y ACTIVIDADES DE SERVICIOS CONEXAS;8
2025;150107;LIMA;LIMA;CHACLACAYO;0500;B.- PESCA;PESCA;"PESCA, EXPLOTACION DE CRIADEROS DE PECES Y GRANJAS PISCICOLAS; ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA PESCA";4
2025;150107;LIMA;LIMA;CHACLACAYO;1110;C.- MINERIA E HIDROCARBUROS;HIDROCARBUROS;EXTRACCION DE PETROLEO CRUDO Y GAS NATURAL;1
2025;150107;LIMA;LIMA;CHACLACAYO;1120;C.- MINERIA E HIDROCARBUROS;HIDROCARBUROS;ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA EXTRACCION DE PETROLEO Y GAS, EXCEPTO LAS ACTIVIDADES DE PROSPECCION;5
2025;150107;LIMA;LIMA;CHACLACAYO;1310;C.- MINERIA E HIDROCARBUROS;MINERIA METALICA;EXTRACCION DE MINERALES DE HIERRO;2
2025;150107;LIMA;LIMA;CHACLACAYO;1320;C.- MINERIA E HIDROCARBUROS;MINERIA METALICA;EXTRACCION DE MINERALES METALIFEROS NO FERROSOS, EXCEPTO LOS MINERALES DE URANIO Y TORIO;11
2025;150107;LIMA;LIMA;CHACLACAYO;1410;C.- MINERIA E HIDROCARBUROS;MINERIA METALICA;EXTRACCION DE PIEDRA, ARENA Y ARCILLA;1
2025;150107;LIMA;LIMA;CHACLACAYO;1429;C.- MINERIA E HIDROCARBUROS;MINERIA METALICA;EXPLOTACION DE OTRAS MINAS Y CANTERAS N.C.P.;8
2025;150107;LIMA;LIMA;CHACLACAYO;1512;D.- MANUFACTURA;PROCESADORES DE RECURSOS PRIMARIOS;ELABORACION Y CONSERVACION DE PESCADO Y PRODUCTOS DE PESCADO;1
2025;150107;LIMA;LIMA;CHACLACAYO;1513;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ELABORACION Y CONSERVACION DE FRUTAS, LEGUMBRES Y HORTALIZAS;5
2025;150107;LIMA;LIMA;CHACLACAYO;1514;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ELABORACION DE ACEITES Y GRASAS DE ORIGEN VEGETAL Y ANIMAL;1
2025;150107;LIMA;LIMA;CHACLACAYO;1520;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ELABORACION DE PRODUCTOS LACTEOS;5
2025;150107;LIMA;LIMA;CHACLACAYO;1531;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ELABORACION DE PRODUCTOS DE MOLINERIA;3
2025;150107;LIMA;LIMA;CHACLACAYO;1533;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES;1
2025;150107;LIMA;LIMA;CHACLACAYO;1541;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ELABORACION DE PRODUCTOS DE PANADERIA;58
2025;150107;LIMA;LIMA;CHACLACAYO;1543;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ELABORACION DE CACAO Y CHOCOLATE Y DE PRODUCTOS DE CONFITERIA;6
2025;150107;LIMA;LIMA;CHACLACAYO;1549;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS N.C.P.;29
2025;150107;LIMA;LIMA;CHACLACAYO;1551;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;"DESTILACION, RECTIFICACION Y MEZCLA DE BEBIDAS ALCOHOLICAS; PRODUCCION DE ALCOHOL ETILICO A PARTIR DE SUSTANCIAS FERMENTADAS";2
2025;150107;LIMA;LIMA;CHACLACAYO;1553;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ELABORACION DE BEBIDAS MALTEADAS Y DE MALTA;3
2025;150107;LIMA;LIMA;CHACLACAYO;1554;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;"ELABORACION DE BEBIDAS NO ALCOHOLICAS; PRODUCCION DE AGUAS MINERALES";4
2025;150107;LIMA;LIMA;CHACLACAYO;1711;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;"PREPARACION E HILATURA DE FIBRAS TEXTILES; TEJEDURA DE PRODUCTOS TEXTILES";6
2025;150107;LIMA;LIMA;CHACLACAYO;1712;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ACABADO DE PRODUCTOS TEXTILES;19
2025;150107;LIMA;LIMA;CHACLACAYO;1721;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE ARTICULOS CONFECCIONADOS DE MATERIALES TEXTILES, EXCEPTO PRENDAS DE VESTIR;9
2025;150107;LIMA;LIMA;CHACLACAYO;1722;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE TAPICES Y ALFOMBRAS;1
2025;150107;LIMA;LIMA;CHACLACAYO;1729;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE OTROS PRODUCTOS TEXTILES N.C.P.;3
2025;150107;LIMA;LIMA;CHACLACAYO;1730;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE TEJIDOS Y ARTICULOS DE PUNTO Y GANCHILLO;2
2025;150107;LIMA;LIMA;CHACLACAYO;1810;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRENDAS DE VESTIR EXCEPTO PRENDAS DE PIEL;75
2025;150107;LIMA;LIMA;CHACLACAYO;1820;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;"ADOBO Y TE IDO DE PIELES; FABRICACION DE ARTICULOS DE PIEL";1
2025;150107;LIMA;LIMA;CHACLACAYO;1911;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;CURTIDO Y ADOBO DE CUEROS;3
2025;150107;LIMA;LIMA;CHACLACAYO;1912;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE MALETAS, BOLSOS DE MANO Y ARTICULOS SIMILARES, Y DE ARTICULOS DE TALABARTERIA Y GUARNICIONERIA;2
2025;150107;LIMA;LIMA;CHACLACAYO;1920;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FABRICACION DE CALZADO;5
2025;150107;LIMA;LIMA;CHACLACAYO;2022;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PARTES Y PIEZAS DE CARPINTERIA PARA EDIFICIOS Y CONSTRUCCIONES;8
2025;150107;LIMA;LIMA;CHACLACAYO;2023;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE RECIPIENTES DE MADERA;1
2025;150107;LIMA;LIMA;CHACLACAYO;2029;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;"FAB. DE OTROS PRODUCTOS DE MADERA; FABRICACION DE ARTICULOS DE CORCHO, PAJA Y MATERIALES TRENZABLES";9
2025;150107;LIMA;LIMA;CHACLACAYO;2101;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PASTA DE MADERA, PAPEL Y CARTON;2
2025;150107;LIMA;LIMA;CHACLACAYO;2102;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PAPEL Y CARTON ONDULADO, Y DE ENVASES DE PAPEL Y CARTON;2
2025;150107;LIMA;LIMA;CHACLACAYO;2109;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE OTROS ARTICULOS DE PAPEL Y CARTON;2
2025;150107;LIMA;LIMA;CHACLACAYO;2211;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;EDICION DE LIBROS, FOLLETOS, PARTITURAS Y OTRAS PUBLICACIONES;5
2025;150107;LIMA;LIMA;CHACLACAYO;2212;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;EDICION DE PERIODICOS, REVISTAS Y PUBLICACIONES PERIODICAS;2
2025;150107;LIMA;LIMA;CHACLACAYO;2219;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;OTRAS ACTIVIDADES DE EDICION;7
2025;150107;LIMA;LIMA;CHACLACAYO;2221;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ACTIVIDADES DE IMPRESION;25
2025;150107;LIMA;LIMA;CHACLACAYO;2222;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA IMPRESION;13
2025;150107;LIMA;LIMA;CHACLACAYO;2320;D.- MANUFACTURA;PROCESADORES DE RECURSOS PRIMARIOS;FAB. DE PRODUCTOS DE LA REFINACION DEL PETROLEO;1
2025;150107;LIMA;LIMA;CHACLACAYO;2411;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE SUSTANCIAS QUIMICAS BASICAS, EXCEPTO ABONOS Y COMPUESTOS DE NITROGENO;2
2025;150107;LIMA;LIMA;CHACLACAYO;2413;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PLASTICOS EN FORMAS PRIMARIAS Y DE CAUCHO SINTETICO;1
2025;150107;LIMA;LIMA;CHACLACAYO;2423;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS;3
2025;150107;LIMA;LIMA;CHACLACAYO;2424;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR, PERFUMES Y PREPARADOS DE TOCADOR;4
2025;150107;LIMA;LIMA;CHACLACAYO;2429;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE OTROS PRODUCTOS QUIMICOS N.C.P.;4
2025;150107;LIMA;LIMA;CHACLACAYO;2520;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRODUCTOS DE PLASTICO;4
2025;150107;LIMA;LIMA;CHACLACAYO;2610;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE VIDRIO Y PRODUCTOS DE VIDRIO;11
2025;150107;LIMA;LIMA;CHACLACAYO;2691;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRODUCTOS DE CERAMICA NO REFRACTARIA PARA USO NO ESTRUCTURAL;3
2025;150107;LIMA;LIMA;CHACLACAYO;2695;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE ARTICULOS DE HORMIGON, CEMENTO Y YESO;1
2025;150107;LIMA;LIMA;CHACLACAYO;2696;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;CORTE, TALLADO Y ACABADO DE LA PIEDRA;3
2025;150107;LIMA;LIMA;CHACLACAYO;2699;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE OTROS PRODUCTOS MINERALES NO METALICOS N.C.P.;7
2025;150107;LIMA;LIMA;CHACLACAYO;2710;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;INDUSTRIAS BASICAS DE HIERRO Y ACERO;2
2025;150107;LIMA;LIMA;CHACLACAYO;2720;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y METALES NO FERROSOS;1
2025;150107;LIMA;LIMA;CHACLACAYO;2731;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FUNDICION DE HIERRO Y ACERO;1
2025;150107;LIMA;LIMA;CHACLACAYO;2811;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL;53
2025;150107;LIMA;LIMA;CHACLACAYO;2891;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;"FORJA, PRENSADO,ESTAMPADO Y LAMINADO DE METAL; PULVIMETALURGIA";1
2025;150107;LIMA;LIMA;CHACLACAYO;2892;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;"TRATAMIENTO Y REVESTIMIENTO DE METALES; OBRAS DE INGENIERIA MECANICA EN GENERAL REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA";10
2025;150107;LIMA;LIMA;CHACLACAYO;2893;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE ARTICULOS DE CUCHILLERIA, HERRAMIENTAS DE MANO Y ARTICULOS DE FERRETERIA;11
2025;150107;LIMA;LIMA;CHACLACAYO;2899;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE OTROS PRODUCTOS ELABORADOS DE METAL N.C.P.;16
2025;150107;LIMA;LIMA;CHACLACAYO;2913;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE COJINETES, ENGRANAJES, TRENES DE ENGRANAJES Y PIEZAS DE TRANSMISION;1
2025;150107;LIMA;LIMA;CHACLACAYO;2915;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE EQUIPO DE ELEVACION Y MANIPULACION;1
2025;150107;LIMA;LIMA;CHACLACAYO;2919;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE OTROS TIPOS DE MAQUINARIA DE USO GENERAL;4
2025;150107;LIMA;LIMA;CHACLACAYO;2922;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE MAQUINAS HERRAMIENTA;4
2025;150107;LIMA;LIMA;CHACLACAYO;2924;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE MAQUINARIA PARA LA EXPLOTACION DE MINAS Y CANTERAS, Y PARA OBRAS DE CONSTRUCCION;3
2025;150107;LIMA;LIMA;CHACLACAYO;2925;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE MAQUINARIA PARA LA ELABORACION DE ALIMENTOS, BEBIDAS Y TABACO;2
2025;150107;LIMA;LIMA;CHACLACAYO;2926;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE MAQUINARIA PARA LA ELABORACION DE PRODUCTOS TEXTILES, PRENDAS DE  VESTIR Y CUEROS;1
2025;150107;LIMA;LIMA;CHACLACAYO;2929;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE OTROS TIPOS DE MAQUINARIA DE USO ESPECIAL;1
2025;150107;LIMA;LIMA;CHACLACAYO;3000;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA;1
2025;150107;LIMA;LIMA;CHACLACAYO;3110;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE MOTORES, GENERADORES Y TRANSFORMADORES ELECTRICOS;11
2025;150107;LIMA;LIMA;CHACLACAYO;3190;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE OTROS TIPOS DE EQUIPO ELECTRICO N.C.P.;5
2025;150107;LIMA;LIMA;CHACLACAYO;3311;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE EQUIPO MEDICO Y QUIRURGICO, Y DE APARATOS ORTOPEDICOS;2
2025;150107;LIMA;LIMA;CHACLACAYO;3320;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE INSTRUMENTOS DE OPTICA Y EQUIPO FOTOGRAFICO;1
2025;150107;LIMA;LIMA;CHACLACAYO;3430;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES Y SUS MOTORES;2
2025;150107;LIMA;LIMA;CHACLACAYO;3511;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;CONSTRUCCION Y REPARACION DE BUQUES;2
2025;150107;LIMA;LIMA;CHACLACAYO;3530;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE AERONAVES Y NAVES ESPACIALES;1
2025;150107;LIMA;LIMA;CHACLACAYO;3610;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE MUEBLES;46
2025;150107;LIMA;LIMA;CHACLACAYO;3691;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;FAB. DE JOYAS Y ARTICULOS CONEXOS;8
2025;150107;LIMA;LIMA;CHACLACAYO;3699;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;OTRAS INDUSTRIAS MANUFACTURERAS N.C.P.;32
2025;150107;LIMA;LIMA;CHACLACAYO;3710;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;RECICLAMIENTO DE DESPERDICIOS Y DESECHOS METALICOS;5
2025;150107;LIMA;LIMA;CHACLACAYO;3720;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;RECICLAMIENTO DE DESPERDICIOS Y DESECHOS NO METALICOS;1
2025;150107;LIMA;LIMA;CHACLACAYO;4010;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;GENERACION, CAPTACION Y DISTRIBUCION DE ENERGIA ELECTRICA;3
2025;150107;LIMA;LIMA;CHACLACAYO;4030;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;SUMINISTRO DE VAPOR Y AGUA CALIENTE;2
2025;150107;LIMA;LIMA;CHACLACAYO;4100;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA;1
2025;150107;LIMA;LIMA;CHACLACAYO;4510;F.- CONSTRUCCION;CONSTRUCCION;PREPARACION DEL TERRENO;4
2025;150107;LIMA;LIMA;CHACLACAYO;4520;F.- CONSTRUCCION;CONSTRUCCION;"CONSTRUCCION DE EDIFICIOS COMPLETOS O DE PARTES DE EDIFICIOS; OBRAS DE INGENIERIA CIVIL";354
2025;150107;LIMA;LIMA;CHACLACAYO;4530;F.- CONSTRUCCION;CONSTRUCCION;ACONDICIONAMIENTO DE EDIFICIOS;75
2025;150107;LIMA;LIMA;CHACLACAYO;4540;F.- CONSTRUCCION;CONSTRUCCION;TERMINACION DE EDIFICIOS;40
2025;150107;LIMA;LIMA;CHACLACAYO;4550;E.- OTROS SERVICIOS;OTROS;ALQUILER DE EQUIPO DE CONSTRUCCION O DEMOLICION DOTADO DE OPERARIOS;1
2025;150107;LIMA;LIMA;CHACLACAYO;5010;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA DE VEHICULOS AUTOMOTORES;12
2025;150107;LIMA;LIMA;CHACLACAYO;5020;G.- COMERCIO;COMERCIO AUTOMOTRIZ;MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES;114
2025;150107;LIMA;LIMA;CHACLACAYO;5030;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES;60
2025;150107;LIMA;LIMA;CHACLACAYO;5040;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA, MANTEN. Y REPARAC. DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS;17
2025;150107;LIMA;LIMA;CHACLACAYO;5050;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES;17
2025;150107;LIMA;LIMA;CHACLACAYO;5110;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;157
2025;150107;LIMA;LIMA;CHACLACAYO;5121;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE ANIMALES VIVOS;6
2025;150107;LIMA;LIMA;CHACLACAYO;5122;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO;119
2025;150107;LIMA;LIMA;CHACLACAYO;5131;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO;31
2025;150107;LIMA;LIMA;CHACLACAYO;5139;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS ENSERES DOMESTICOS;31
2025;150107;LIMA;LIMA;CHACLACAYO;5141;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y DE PRODUCTOS CONEXOS;11
2025;150107;LIMA;LIMA;CHACLACAYO;5142;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE METALES Y MINERALES METALIFEROS;5
2025;150107;LIMA;LIMA;CHACLACAYO;5143;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE  MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO, Y MATERIALES DE FONTANERIA Y CALEFACCION;107
2025;150107;LIMA;LIMA;CHACLACAYO;5149;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS;11
2025;150107;LIMA;LIMA;CHACLACAYO;5150;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES;45
2025;150107;LIMA;LIMA;CHACLACAYO;5190;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS PRODUCTOS;125
2025;150107;LIMA;LIMA;CHACLACAYO;5211;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN ALMACENES NO ESPECIALIZADOS CON SURTIDO COMPUESTO;156
2025;150107;LIMA;LIMA;CHACLACAYO;5219;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES NO ESPECIALIZADOS;128
2025;150107;LIMA;LIMA;CHACLACAYO;5220;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS;603
2025;150107;LIMA;LIMA;CHACLACAYO;5231;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR;69
2025;150107;LIMA;LIMA;CHACLACAYO;5232;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO;102
2025;150107;LIMA;LIMA;CHACLACAYO;5233;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO;19
2025;150107;LIMA;LIMA;CHACLACAYO;5234;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO;95
2025;150107;LIMA;LIMA;CHACLACAYO;5239;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS;383
2025;150107;LIMA;LIMA;CHACLACAYO;5240;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN ALMACENES DE ARTICULOS USADOS;3
2025;150107;LIMA;LIMA;CHACLACAYO;5251;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN EMPRESAS DE VENTA POR CORREO;21
2025;150107;LIMA;LIMA;CHACLACAYO;5252;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN PUESTOS DE VENTA Y MERCADOS;95
2025;150107;LIMA;LIMA;CHACLACAYO;5259;G.- COMERCIO;COMERCIO AL POR MENOR;OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES;206
2025;150107;LIMA;LIMA;CHACLACAYO;5260;G.- COMERCIO;COMERCIO AL POR MENOR;REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS;37
2025;150107;LIMA;LIMA;CHACLACAYO;5510;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;HOTELES, CAMPAMENTOS Y OTROS TIPOS DE HOSPEDAJE TEMPORAL;43
2025;150107;LIMA;LIMA;CHACLACAYO;5520;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;RESTAURANTES, BARES Y CANTINAS;662
2025;150107;LIMA;LIMA;CHACLACAYO;6010;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE POR VIA FERREA;1
